workerid,trial_type,justification,response,condition,language,enjoyment,gender,age,comments,asses,selfreport,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.justification,Answer.time_in_minutes
6,one_slider_practice,It was based in the information provided by the video.,0,NA,english,2,Male,33,,Yes,study of human perception,3,Windows,864,1536,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,379J5II41OG3HO7O6KK06QZ9J4CEL8,6,Submitted,Sat Nov 25 06:26:15 PST 2017,Fri Nov 24 13:25:39 PST 2017,Fri Nov 24 13:46:15 PST 2017,,,,,,[],"""cond4""",undefined,11.089666666666666
6,one_slider,It was based in the information provided by the video.,1,cond4,english,2,Male,33,,Yes,study of human perception,3,Windows,864,1536,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,379J5II41OG3HO7O6KK06QZ9J4CEL8,6,Submitted,Sat Nov 25 06:26:15 PST 2017,Fri Nov 24 13:25:39 PST 2017,Fri Nov 24 13:46:15 PST 2017,,,,,,[],"""cond4""",undefined,11.089666666666666
6,one_slider,there was only 2 hippos on the story,0,cond2,english,2,Male,33,,Yes,study of human perception,3,Windows,864,1536,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,379J5II41OG3HO7O6KK06QZ9J4CEL8,6,Submitted,Sat Nov 25 06:26:15 PST 2017,Fri Nov 24 13:25:39 PST 2017,Fri Nov 24 13:46:15 PST 2017,,,,,,[],"""cond4""",undefined,11.089666666666666
6,one_slider,It was based in the information provided by the video.,1,cond4,english,2,Male,33,,Yes,study of human perception,3,Windows,864,1536,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,379J5II41OG3HO7O6KK06QZ9J4CEL8,6,Submitted,Sat Nov 25 06:26:15 PST 2017,Fri Nov 24 13:25:39 PST 2017,Fri Nov 24 13:46:15 PST 2017,,,,,,[],"""cond4""",undefined,11.089666666666666
6,one_slider,It was based in the information provided by the video.,0,cond1,english,2,Male,33,,Yes,study of human perception,3,Windows,864,1536,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,379J5II41OG3HO7O6KK06QZ9J4CEL8,6,Submitted,Sat Nov 25 06:26:15 PST 2017,Fri Nov 24 13:25:39 PST 2017,Fri Nov 24 13:46:15 PST 2017,,,,,,[],"""cond4""",undefined,11.089666666666666
6,one_slider,It was based in the information provided by the video.,0.95,cond1,english,2,Male,33,,Yes,study of human perception,3,Windows,864,1536,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,379J5II41OG3HO7O6KK06QZ9J4CEL8,6,Submitted,Sat Nov 25 06:26:15 PST 2017,Fri Nov 24 13:25:39 PST 2017,Fri Nov 24 13:46:15 PST 2017,,,,,,[],"""cond4""",undefined,11.089666666666666
6,one_slider,It was based in the information provided by the video.,0,cond2,english,2,Male,33,,Yes,study of human perception,3,Windows,864,1536,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,379J5II41OG3HO7O6KK06QZ9J4CEL8,6,Submitted,Sat Nov 25 06:26:15 PST 2017,Fri Nov 24 13:25:39 PST 2017,Fri Nov 24 13:46:15 PST 2017,,,,,,[],"""cond4""",undefined,11.089666666666666
6,one_slider,4 dinossaurs ate fish,0.02,cond4,english,2,Male,33,,Yes,study of human perception,3,Windows,864,1536,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,379J5II41OG3HO7O6KK06QZ9J4CEL8,6,Submitted,Sat Nov 25 06:26:15 PST 2017,Fri Nov 24 13:25:39 PST 2017,Fri Nov 24 13:46:15 PST 2017,,,,,,[],"""cond4""",undefined,11.089666666666666
7,one_slider_practice,i saw that he got two cars,0.97,NA,english,2,Male,25,thanks,Yes,how do people think,3,Windows,768,1366,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3Y5140Z9DXG5OEO8UV3Y8M6LG7NIPM,7,Submitted,Sat Nov 25 06:48:54 PST 2017,Fri Nov 24 13:55:18 PST 2017,Fri Nov 24 14:08:54 PST 2017,,,,,,[],"""cond4""",undefined,8.725983333333334
7,one_slider_practice,small dog did not as he is small,0,NA,english,2,Male,25,thanks,Yes,how do people think,3,Windows,768,1366,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3Y5140Z9DXG5OEO8UV3Y8M6LG7NIPM,7,Submitted,Sat Nov 25 06:48:54 PST 2017,Fri Nov 24 13:55:18 PST 2017,Fri Nov 24 14:08:54 PST 2017,,,,,,[],"""cond4""",undefined,8.725983333333334
7,one_slider,only big frog did jump.,0.97,cond1,english,2,Male,25,thanks,Yes,how do people think,3,Windows,768,1366,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3Y5140Z9DXG5OEO8UV3Y8M6LG7NIPM,7,Submitted,Sat Nov 25 06:48:54 PST 2017,Fri Nov 24 13:55:18 PST 2017,Fri Nov 24 14:08:54 PST 2017,,,,,,[],"""cond4""",undefined,8.725983333333334
7,one_slider,there are only two hippos,0,cond3,english,2,Male,25,thanks,Yes,how do people think,3,Windows,768,1366,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3Y5140Z9DXG5OEO8UV3Y8M6LG7NIPM,7,Submitted,Sat Nov 25 06:48:54 PST 2017,Fri Nov 24 13:55:18 PST 2017,Fri Nov 24 14:08:54 PST 2017,,,,,,[],"""cond4""",undefined,8.725983333333334
7,one_slider,they stayed at home,0.97,cond3,english,2,Male,25,thanks,Yes,how do people think,3,Windows,768,1366,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3Y5140Z9DXG5OEO8UV3Y8M6LG7NIPM,7,Submitted,Sat Nov 25 06:48:54 PST 2017,Fri Nov 24 13:55:18 PST 2017,Fri Nov 24 14:08:54 PST 2017,,,,,,[],"""cond4""",undefined,8.725983333333334
7,one_slider,only one dog did roll the ball,0.01,cond3,english,2,Male,25,thanks,Yes,how do people think,3,Windows,768,1366,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3Y5140Z9DXG5OEO8UV3Y8M6LG7NIPM,7,Submitted,Sat Nov 25 06:48:54 PST 2017,Fri Nov 24 13:55:18 PST 2017,Fri Nov 24 14:08:54 PST 2017,,,,,,[],"""cond4""",undefined,8.725983333333334
7,one_slider,only one lion did buy ,0.84,cond1,english,2,Male,25,thanks,Yes,how do people think,3,Windows,768,1366,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3Y5140Z9DXG5OEO8UV3Y8M6LG7NIPM,7,Submitted,Sat Nov 25 06:48:54 PST 2017,Fri Nov 24 13:55:18 PST 2017,Fri Nov 24 14:08:54 PST 2017,,,,,,[],"""cond4""",undefined,8.725983333333334
7,one_slider,only two did climb the book,0,cond4,english,2,Male,25,thanks,Yes,how do people think,3,Windows,768,1366,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3Y5140Z9DXG5OEO8UV3Y8M6LG7NIPM,7,Submitted,Sat Nov 25 06:48:54 PST 2017,Fri Nov 24 13:55:18 PST 2017,Fri Nov 24 14:08:54 PST 2017,,,,,,[],"""cond4""",undefined,8.725983333333334
7,one_slider,four ate fish and only two ate bugs,0.73,cond4,english,2,Male,25,thanks,Yes,how do people think,3,Windows,768,1366,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3Y5140Z9DXG5OEO8UV3Y8M6LG7NIPM,7,Submitted,Sat Nov 25 06:48:54 PST 2017,Fri Nov 24 13:55:18 PST 2017,Fri Nov 24 14:08:54 PST 2017,,,,,,[],"""cond4""",undefined,8.725983333333334
8,one_slider_practice,he bought 2 cars each for 2 cents,1,NA,english,2,Female,54,it was a fun hit,Yes,"i have no idea, it was so basic",2,Windows,768,1360,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3RUIQRXJBBOHNUHGN674JLPTS1FLL4,8,Submitted,Sat Nov 25 06:52:19 PST 2017,Fri Nov 24 13:51:32 PST 2017,Fri Nov 24 14:12:19 PST 2017,,,,,,[],"""cond4""",undefined,8.778233333333333
8,one_slider_practice,the third dog was too small to jump on the table,0.24,NA,english,2,Female,54,it was a fun hit,Yes,"i have no idea, it was so basic",2,Windows,768,1360,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3RUIQRXJBBOHNUHGN674JLPTS1FLL4,8,Submitted,Sat Nov 25 06:52:19 PST 2017,Fri Nov 24 13:51:32 PST 2017,Fri Nov 24 14:12:19 PST 2017,,,,,,[],"""cond4""",undefined,8.778233333333333
8,one_slider,the smaller dog did not jump over the rock only the fence,0.85,cond2,english,2,Female,54,it was a fun hit,Yes,"i have no idea, it was so basic",2,Windows,768,1360,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3RUIQRXJBBOHNUHGN674JLPTS1FLL4,8,Submitted,Sat Nov 25 06:52:19 PST 2017,Fri Nov 24 13:51:32 PST 2017,Fri Nov 24 14:12:19 PST 2017,,,,,,[],"""cond4""",undefined,8.778233333333333
8,one_slider,there were only 2 hippos,0.12,cond2,english,2,Female,54,it was a fun hit,Yes,"i have no idea, it was so basic",2,Windows,768,1360,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3RUIQRXJBBOHNUHGN674JLPTS1FLL4,8,Submitted,Sat Nov 25 06:52:19 PST 2017,Fri Nov 24 13:51:32 PST 2017,Fri Nov 24 14:12:19 PST 2017,,,,,,[],"""cond4""",undefined,8.778233333333333
8,one_slider,1 butterfly went to the city and one went to the country,0.12,cond2,english,2,Female,54,it was a fun hit,Yes,"i have no idea, it was so basic",2,Windows,768,1360,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3RUIQRXJBBOHNUHGN674JLPTS1FLL4,8,Submitted,Sat Nov 25 06:52:19 PST 2017,Fri Nov 24 13:51:32 PST 2017,Fri Nov 24 14:12:19 PST 2017,,,,,,[],"""cond4""",undefined,8.778233333333333
8,one_slider,the white dog did not he was afraid it would roll off the table,0.03,cond1,english,2,Female,54,it was a fun hit,Yes,"i have no idea, it was so basic",2,Windows,768,1360,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3RUIQRXJBBOHNUHGN674JLPTS1FLL4,8,Submitted,Sat Nov 25 06:52:19 PST 2017,Fri Nov 24 13:51:32 PST 2017,Fri Nov 24 14:12:19 PST 2017,,,,,,[],"""cond4""",undefined,8.778233333333333
8,one_slider,"all 4 lions bought an egg, only 2 lions bought a cookie",0.17,cond4,english,2,Female,54,it was a fun hit,Yes,"i have no idea, it was so basic",2,Windows,768,1360,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3RUIQRXJBBOHNUHGN674JLPTS1FLL4,8,Submitted,Sat Nov 25 06:52:19 PST 2017,Fri Nov 24 13:51:32 PST 2017,Fri Nov 24 14:12:19 PST 2017,,,,,,[],"""cond4""",undefined,8.778233333333333
8,one_slider,"only 2 lizards jumped on the book, 2 thought it was 2 high",0.03,cond4,english,2,Female,54,it was a fun hit,Yes,"i have no idea, it was so basic",2,Windows,768,1360,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3RUIQRXJBBOHNUHGN674JLPTS1FLL4,8,Submitted,Sat Nov 25 06:52:19 PST 2017,Fri Nov 24 13:51:32 PST 2017,Fri Nov 24 14:12:19 PST 2017,,,,,,[],"""cond4""",undefined,8.778233333333333
8,one_slider,"all ate the fish, but only 2 ate bugs",0.21,cond4,english,2,Female,54,it was a fun hit,Yes,"i have no idea, it was so basic",2,Windows,768,1360,Chrome,3CO05SML7V5C6CPDDVDGITBJKADR0K,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:51 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:51 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3CO05SML7V5C6CPDDVDGITBJKADR0K,3RUIQRXJBBOHNUHGN674JLPTS1FLL4,8,Submitted,Sat Nov 25 06:52:19 PST 2017,Fri Nov 24 13:51:32 PST 2017,Fri Nov 24 14:12:19 PST 2017,,,,,,[],"""cond4""",undefined,8.778233333333333
